0.40800	0.12979
0.39364	0.096110
0.41450	0.077759
0.46338	0.057602
0.54740	0.043440
0.65245	0.031073
0.74348	0.023024
0.80651	0.018965
0.88347	0.013805
0.93934	0.0098717
0.97421	0.0077102
1.0021	0.0063495
1.0234	0.0074447
1.0516	0.0087292
1.1221	0.010795
1.1855	0.012438
1.2768	0.012445
1.3891	0.011401
1.5929	0.011214
1.7474	0.010835
1.8949	0.010844
2.0353	0.0097617
2.2529	0.0080479
2.4916	0.0065196
2.8004	0.0047523
3.1655	0.0037852
3.4815	0.0031225
3.6149	0.0028607
3.7061	0.0024415
3.7901	0.0019415
3.8952	0.0014135
4.0495	0.0010294
4.1896	0.00074960
4.4071	0.00055584
4.6106	0.00043456
4.7650	0.00035814
4.7999	0.00027482
4.7838	0.000039357
4.7835	0.000028636
4.7691	0.000019412
4.7127	0.000017148
4.6212	0.000014364
4.4314	0.000012238
4.2767	0.000010805
4.1642	0.000010423
3.9886	0.000010412
3.8341	0.000011363
3.6798	0.000014539
3.6098	0.000018611
3.5678	0.000021431
3.3008	0.000021779
3.0127	0.000021742
2.6686	0.000024124
2.3737	0.000028232
2.1278	0.000030795
2.0366	0.000032454
2.0013	0.000029704
1.9802	0.000027189
1.7624	0.000027154
1.3830	0.000026153
1.3198	0.000028058
1.2285	0.000028542
1.1301	0.000027536
1.0667	0.000023479
1.0383	0.000018331
1.0031	0.000016484
0.96814	0.000019665
0.91219	0.000025175
0.85621	0.000031665
0.76511	0.000039819
0.63890	0.000050954
0.51977	0.000068756
0.42173	0.000094442
0.34479	0.00013205
0.27514	0.00024068
0.26148	0.00035498
0.25485	0.00052358
0.22743	0.0010244
0.23562	0.0032301
0.23016	0.015022
0.22423	0.044130
0.23203	0.094337
0.23230	0.12296
0.23234	0.12738
