0.27516	0.0029144
0.27851	0.0023421
0.28541	0.0017792
0.29431	0.0013487
0.30540	0.0010906
0.32353	0.00085638
0.33299	0.00076047
0.34988	0.00063701
0.36763	0.00053470
0.38630	0.00046210
0.40843	0.00039193
0.43452	0.00033206
0.46228	0.00027959
0.48576	0.00024364
0.51679	0.00020707
0.54982	0.00017654
0.58860	0.00015050
0.63012	0.00012992
0.67039	0.00011146
0.71327	0.000098346
0.76665	0.000076903
0.80219	0.000063487
0.82732	0.000054190
0.84795	0.000045872
0.86369	0.000038542
0.88520	0.000031927
0.90162	0.000026636
0.91456	0.000022315
0.93537	0.000018196
0.94097	0.000015383
0.94661	0.000013041
0.99466	0.000011211
0.98832	0.0000099469
1.0653	0.000012699
1.0721	0.000014165
1.1062	0.000016591
1.1629	0.000020005
1.2226	0.000024121
1.2772	0.000028221
1.3850	0.000031626
1.4736	0.000027998
1.5677	0.000023500
1.6472	0.000019974
1.7308	0.000016696
1.7961	0.000014016
1.8872	0.000011522
1.9585	0.0000098757
2.0323	0.0000081193
2.0960	0.0000068871
2.1215	0.0000055693
1.9397	0.0000039355
1.7705	0.0000037609
1.6029	0.0000038385
1.4602	0.0000039405
1.3219	0.0000039095
1.2116	0.0000035687
1.1104	0.0000032374
1.0114	0.0000029589
0.93299	0.0000032163
0.88791	0.0000037139
0.82425	0.0000043024
0.76039	0.0000048461
0.69708	0.0000052646
0.63509	0.0000057050
0.57860	0.0000061209
0.52387	0.0000066166
0.48025	0.0000071521
0.44027	0.0000077309
0.40362	0.0000084615
0.37003	0.0000093543
0.33713	0.000010333
0.31100	0.000011490
0.29050	0.000013054
0.27820	0.000015747
0.26976	0.000018817
0.25514	0.000022126
0.23833	0.000026296
0.22824	0.000031589
0.22270	0.000037943
0.22138	0.000045573
0.21871	0.000056005
0.21742	0.000068824
0.21613	0.000083007
0.21619	0.00010137
0.21359	0.00012535
0.21365	0.00015118
0.21064	0.00019009
0.20467	0.00022834
0.20134	0.00029964
0.20159	0.00069091
0.19984	0.0018004
0.19800	0.0033863
0.25519	0.0036697
