0.33994	0.0029668
0.35718	0.0024748
0.37529	0.0020388
0.39680	0.0017524
0.41955	0.0015100
0.44083	0.0012794
0.46902	0.0011114
0.50212	0.00098305
0.53090	0.00083865
0.56483	0.00072172
0.60847	0.00063545
0.64737	0.00055662
0.68447	0.00047574
0.73278	0.00041524
0.77961	0.00035809
0.80737	0.00030374
0.82407	0.00025553
0.84459	0.00021185
0.87103	0.00017728
0.90392	0.00015022
0.90931	0.00012507
0.92045	0.00010500
0.94097	0.000083505
0.97277	0.000066267
1.0068	0.000055877
1.0030	0.000049405
1.0746	0.000068767
1.1088	0.000082925
1.1370	0.000098964
1.1878	0.00011222
1.2409	0.00013021
1.3127	0.00015345
1.4145	0.00016671
1.5242	0.00017230
1.6422	0.00017261
1.7694	0.00016759
1.9064	0.00016443
2.0539	0.00015866
2.2128	0.00014654
2.3838	0.00013147
2.5680	0.00011648
2.7664	0.00010170
2.9615	0.000087995
3.1705	0.000076104
3.4154	0.000065763
3.5669	0.000060750
3.6167	0.000051284
3.6144	0.000032756
3.6118	0.000020086
3.6096	0.000013363
3.5715	0.0000096459
3.4266	0.0000089666
3.1999	0.0000085181
2.9697	0.0000083627
2.7562	0.0000083481
2.5582	0.0000085443
2.3743	0.0000087087
2.2037	0.0000088949
2.0453	0.0000091039
1.8983	0.0000091449
1.7619	0.0000093598
1.6352	0.0000094608
1.5177	0.0000095829
1.4086	0.0000094081
1.3072	0.0000091219
1.2131	0.0000086083
1.1258	0.0000079562
1.0486	0.0000071452
0.99031	0.0000071649
0.92854	0.0000085364
0.87819	0.0000098389
0.83574	0.000011255
0.78551	0.000012729
0.72911	0.000013667
0.67677	0.000014736
0.62818	0.000015888
0.58308	0.000017023
0.54122	0.000018240
0.50236	0.000019584
0.46630	0.000021203
0.43282	0.000022908
0.40176	0.000025114
0.37295	0.000028523
0.34620	0.000032667
0.32539	0.000036945
0.30584	0.000042753
0.29106	0.000048907
0.27700	0.000056650
0.26361	0.000065824
0.25089	0.000077930
0.24026	0.000091686
0.22980	0.00010950
0.22498	0.00013792
0.22179	0.00016497
0.22047	0.00019568
0.21781	0.00023897
0.21519	0.00029185
0.21260	0.00036927
0.20918	0.00046723
0.20666	0.00058748
0.19875	0.00073265
0.18447	0.00077365
0.17122	0.00080012
0.15892	0.00083441
0.14750	0.00086295
0.13691	0.00089993
0.12707	0.00093072
0.11794	0.00097262
0.10947	0.0010059
0.10125	0.0014729
0.10240	0.0032605
0.34237	0.0030509
