#m(phi)[Gev] alpha
0.86167	 0.00019289
0.86629	 0.00015891
0.91109	 0.00015178
0.95601	 0.00018418
0.92304	 0.00020646
0.89477	 0.00022365
0.86652	 0.00024786


